epoch,loss_g,loss_c,fid,is_mean
60,0.0022353166496540725,-0.02487642457290476,91.40711669921875,2.5839373588562013
61,0.0012238341389538177,-0.02462906233720698,,
62,0.004263351619153258,-0.02407480484087157,,
63,0.00017280973787329968,-0.02309972929142023,,
64,-0.0015469720657909584,-0.02286456911789027,,
65,-0.001048997271400176,-0.02318373660187984,101.7953384399414,2.5445801973342896
66,0.003764870431707884,-0.023875459034752567,,
67,-0.002004018325660454,-0.023415852160796675,,
68,0.001098039873003173,-0.02383696469272751,,
69,0.002582789861958985,-0.024640666312087077,,
70,-0.000673145132784087,-0.02478413289403494,104.99958419799805,2.4826048851013183
71,0.0027224824138560046,-0.025141765163349268,,
72,0.0014037014975052137,-0.02612462592237121,,
73,0.0026419914468552618,-0.025716479316341995,,
74,-0.0005630035247141654,-0.025198132932864676,,
75,0.0021577963571025914,-0.024936782623888674,108.30060729980468,2.517985153198242
76,0.0025038911482128737,-0.025619373432089088,,
77,5.172121920012328e-05,-0.025867524368286914,,
78,0.003213345150965375,-0.026265004895237955,,
79,0.00017943944667231517,-0.02600464488153136,,
80,0.0027546272172887278,-0.025618256173191033,110.24923477172851,2.508634662628174
81,0.001662978925503069,-0.025845957054981272,,
82,0.0005511951688156056,-0.026583257935683967,,
83,0.0005128424298189176,-0.02625696277206192,,
84,-0.0005937561964073993,-0.02614311429487144,,
85,0.0026685353198069982,-0.026962071481428252,111.75406799316406,2.47890944480896
86,0.001237789810296487,-0.027282526938318376,,
87,0.0032873065743092254,-0.027646179286330785,,
88,0.0022005191699571588,-0.029512733399696643,,
89,0.004920564012402926,-0.03467522010030518,,
90,0.009499444713389869,-0.039117533778340284,108.75819854736328,2.529814291000366
91,0.009961347129972166,-0.03866391726103986,,
92,0.009850947084640058,-0.0386722434171267,,
93,0.00943331917869155,-0.03777506892095968,,
94,0.00600415306210386,-0.03628281985970875,,
95,0.007036615421531894,-0.03565725929781931,109.60339431762695,2.4922535896301268
96,0.0077156593637431855,-0.03450961124008054,,
97,0.005977916829334816,-0.033026223044492015,,
98,0.005730421945216196,-0.0320596428929036,,
99,0.0047864546759483085,-0.02987359384253093,,
100,0.0026269946122172423,-0.028231866933915023,107.7513038635254,2.5052414655685427
101,0.0018790272890048352,-0.02652758416396947,,
102,0.003755436266225582,-0.026711618901550743,,
103,-0.00037208108533759123,-0.027598775426940208,,
104,0.0044257908922248086,-0.032099362289703164,,
105,0.0069267742688705735,-0.03511630470942424,109.69061813354492,2.5152697563171387
106,0.008550430162228935,-0.03861542794955414,,
107,0.011430954129737965,-0.04136674254713417,,
108,0.010595230231237828,-0.04259992737560761,,
109,0.014076088040314494,-0.04529953688052173,,
110,0.014941905338756358,-0.046470300414944654,103.65628051757812,2.545180058479309
111,0.017283307358944525,-0.04615369188630631,,
112,0.016177695693289033,-0.044689758555380335,,
113,0.013323330789885054,-0.042267414167567345,,
114,0.010849886143353558,-0.03890551113956233,,
115,0.005909817145396125,-0.0362880228196598,103.14241409301758,2.582102823257446
116,0.006043309044891519,-0.03503621648862743,,
117,0.005684602204274705,-0.03195076011081789,,
118,0.0030424619524192613,-0.029670444148492108,,
119,0.0032443811393200856,-0.026509920241562745,,
120,0.0018774892317024925,-0.025233034051373077,110.45225601196289,2.5326129674911497
121,0.0002708928983567374,-0.024645973006006936,,
122,0.002437489244629388,-0.02542627526484218,,
123,0.0026171651659382773,-0.028846005078057523,,
124,0.008975259875856303,-0.03754663796832059,,
125,0.010601072902184702,-0.039511292565512626,103.43674163818359,2.554879570007324
126,0.009561206714695455,-0.03909083163092797,,
127,0.010699471662824785,-0.03771976294229824,,
128,0.011415475009015245,-0.03702119691933422,,
129,0.01060781140687694,-0.037001248205815754,,
130,0.008737702056817658,-0.03698573497285207,101.74148025512696,2.569170069694519
131,0.006778887279007675,-0.03614544468609066,,
132,0.006532836498768344,-0.035150463225065987,,
133,0.007063302318150361,-0.03525498731206725,,
134,0.006023440497131185,-0.03449503721639195,,
135,0.010261231313784805,-0.03371905605658772,106.18911972045899,2.5516828536987304
136,0.006308041959292731,-0.032863620525959494,,
137,0.006919981696898561,-0.032858396589229295,,
138,0.0077525700657311795,-0.034714718230115085,,
139,0.00943558544625318,-0.034437016960975494,,
140,0.003885842674599889,-0.031102616299726098,102.4430320739746,2.538884902000427
141,0.0071020485987557894,-0.030851565789670677,,
142,0.007678683102639698,-0.030659463288937372,,
143,0.004664029431311776,-0.030071326935992716,,
144,0.004152391624747461,-0.02924076395994215,,
145,0.005892457298456586,-0.028431279396475863,101.96827392578125,2.5516802787780763
146,0.004443048024725111,-0.028966157741763653,,
147,0.00403859939524282,-0.028783936813439916,,
148,0.0028603844319989614,-0.02915980680032602,,
149,0.005705730864530677,-0.02861602316470898,,
150,0.0013773066813730264,-0.0264312373858187,104.74175033569335,2.5348424911499023
